age,hours_per_week,marital_status,relationship,education,occupation,capital_net,income
44,40,married_civ_spouse,wife,hs_grad,prof_specialty,0,yes
27,48,never_married,not_in_family,bachelors,exec_managerial,0,no
27,40,never_married,unmarried,some_college,exec_managerial,0,no
22,45,never_married,not_in_family,hs_grad,other_service,0,no
68,40,never_married,not_in_family,hs_grad,sales,0,no
22,40,never_married,own_child,hs_grad,other_service,0,no
68,45,married_civ_spouse,husband,hs_grad,farming_fishing,0,no
26,40,divorced,other_relative,hs_grad,other_service,0,no
34,55,married_civ_spouse,husband,masters,prof_specialty,0,yes
68,40,widowed,not_in_family,some_college,sales,0,no
42,45,separated,not_in_family,bachelors,exec_managerial,0,yes
45,55,married_civ_spouse,husband,bachelors,sales,0,no
26,40,never_married,not_in_family,11th,transport_moving,0,no
25,45,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
23,50,never_married,own_child,bachelors,prof_specialty,0,no
65,50,widowed,unmarried,7th-8th,farming_fishing,0,no
31,50,never_married,not_in_family,hs_grad,transport_moving,0,no
26,40,never_married,not_in_family,hs_grad,adm_clerical,0,no
39,50,married_civ_spouse,husband,some_college,craft_repair,0,yes
44,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,yes
26,50,never_married,not_in_family,masters,prof_specialty,0,no
26,35,married_civ_spouse,husband,10th,transport_moving,0,no
36,50,married_civ_spouse,husband,9th,transport_moving,0,no
38,45,married_civ_spouse,husband,11th,craft_repair,0,no
39,48,never_married,unmarried,hs_grad,machine_op_inspct,0,no
52,40,married_civ_spouse,husband,prof_school,exec_managerial,0,no
39,45,married_civ_spouse,husband,1st-4th,craft_repair,0,no
41,40,divorced,not_in_family,some_college,craft_repair,0,no
28,46,married_civ_spouse,husband,assoc_voc,protective_serv,0,no
25,35,never_married,own_child,bachelors,prof_specialty,0,no
35,40,never_married,not_in_family,bachelors,adm_clerical,0,no
32,40,separated,unmarried,hs_grad,adm_clerical,0,no
38,40,married_civ_spouse,husband,masters,craft_repair,0,yes
21,40,never_married,own_child,some_college,other_service,0,no
27,40,never_married,own_child,bachelors,sales,0,no
30,55,never_married,not_in_family,bachelors,exec_managerial,0,yes
20,40,never_married,own_child,hs_grad,craft_repair,0,no
43,48,divorced,not_in_family,some_college,adm_clerical,0,no
50,40,married_civ_spouse,own_child,11th,handlers_cleaners,0,no
28,48,married_civ_spouse,other_relative,7th-8th,machine_op_inspct,0,no
25,48,married_civ_spouse,other_relative,hs_grad,tech_support,0,yes
25,40,married_civ_spouse,husband,hs_grad,sales,0,no
38,40,separated,unmarried,bachelors,prof_specialty,0,no
35,40,married_spouse_absent,unmarried,bachelors,exec_managerial,0,no
50,40,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
26,40,never_married,not_in_family,hs_grad,adm_clerical,0,no
39,45,married_civ_spouse,husband,some_college,farming_fishing,0,no
56,40,married_civ_spouse,husband,10th,sales,0,no
24,40,divorced,unmarried,hs_grad,protective_serv,0,no
57,40,divorced,not_in_family,masters,prof_specialty,0,no
43,40,never_married,unmarried,hs_grad,adm_clerical,0,no
40,40,married_civ_spouse,husband,masters,exec_managerial,0,yes
44,40,married_civ_spouse,husband,bachelors,exec_managerial,0,no
30,40,never_married,not_in_family,bachelors,prof_specialty,0,no
21,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
66,40,married_civ_spouse,husband,10th,protective_serv,0,no
40,35,never_married,own_child,11th,transport_moving,0,no
68,40,married_civ_spouse,husband,hs_grad,sales,0,no
64,38,widowed,not_in_family,hs_grad,other_service,0,no
26,50,never_married,not_in_family,bachelors,prof_specialty,0,no
32,40,married_civ_spouse,husband,some_college,exec_managerial,0,yes
32,38,never_married,own_child,hs_grad,adm_clerical,0,no
51,40,married_civ_spouse,husband,masters,prof_specialty,0,yes
49,50,married_civ_spouse,husband,bachelors,sales,0,yes
29,36,divorced,unmarried,hs_grad,other_service,0,no
21,30,never_married,own_child,some_college,sales,0,no
28,40,never_married,unmarried,hs_grad,adm_clerical,0,no
55,40,married_civ_spouse,husband,10th,craft_repair,0,no
45,50,married_civ_spouse,husband,hs_grad,sales,0,yes
35,40,never_married,not_in_family,some_college,sales,0,no
31,40,separated,not_in_family,11th,transport_moving,0,no
30,55,married_civ_spouse,husband,hs_grad,other_service,0,no
23,40,never_married,not_in_family,bachelors,exec_managerial,0,no
35,40,never_married,not_in_family,some_college,sales,0,no
48,50,married_civ_spouse,husband,11th,farming_fishing,0,yes
39,40,divorced,own_child,10th,handlers_cleaners,0,no
53,50,divorced,not_in_family,prof_school,prof_specialty,0,no
49,40,married_civ_spouse,husband,hs_grad,adm_clerical,0,yes
31,40,never_married,not_in_family,bachelors,exec_managerial,0,no
29,48,never_married,not_in_family,hs_grad,machine_op_inspct,0,no
54,45,married_civ_spouse,husband,some_college,sales,0,yes
34,50,married_civ_spouse,husband,hs_grad,craft_repair,0,no
30,35,never_married,not_in_family,some_college,sales,0,no
19,45,never_married,not_in_family,hs_grad,priv_house_serv,0,no
26,40,never_married,not_in_family,hs_grad,handlers_cleaners,0,no
50,38,divorced,unmarried,hs_grad,exec_managerial,0,no
30,45,never_married,unmarried,bachelors,exec_managerial,0,yes
44,50,divorced,not_in_family,some_college,machine_op_inspct,0,no
49,60,married_civ_spouse,husband,hs_grad,sales,0,yes
37,55,married_civ_spouse,husband,bachelors,sales,0,yes
51,38,divorced,unmarried,hs_grad,craft_repair,0,no
35,35,never_married,unmarried,hs_grad,craft_repair,0,no
28,40,never_married,other_relative,some_college,sales,0,no
72,48,married_civ_spouse,wife,9th,exec_managerial,0,yes
39,50,separated,not_in_family,bachelors,sales,0,no
27,30,never_married,own_child,hs_grad,farming_fishing,0,no
57,40,never_married,other_relative,some_college,adm_clerical,0,no
23,50,married_spouse_absent,not_in_family,some_college,other_service,0,no
31,40,never_married,not_in_family,some_college,other_service,0,no
27,40,never_married,not_in_family,bachelors,prof_specialty,0,no
39,40,married_civ_spouse,husband,masters,exec_managerial,0,yes
23,40,never_married,own_child,11th,craft_repair,0,no
24,40,married_civ_spouse,wife,assoc_acdm,other_service,0,no
36,40,never_married,not_in_family,doctorate,prof_specialty,0,no
32,40,divorced,other_relative,some_college,other_service,0,no
35,40,divorced,own_child,assoc_acdm,other_service,0,no
36,40,married_civ_spouse,husband,bachelors,exec_managerial,0,no
23,50,never_married,not_in_family,bachelors,prof_specialty,0,no
47,40,married_civ_spouse,husband,assoc_voc,machine_op_inspct,0,yes
35,40,never_married,not_in_family,hs_grad,handlers_cleaners,0,no
44,40,married_civ_spouse,husband,some_college,tech_support,0,no
32,50,married_civ_spouse,husband,masters,prof_specialty,0,no
34,40,married_civ_spouse,husband,assoc_voc,craft_repair,0,no
47,40,married_civ_spouse,husband,hs_grad,craft_repair,0,no
27,35,married_civ_spouse,own_child,11th,sales,0,no
23,42,separated,unmarried,hs_grad,exec_managerial,0,no
19,40,never_married,other_relative,some_college,sales,0,no
50,38,married_civ_spouse,husband,10th,craft_repair,0,no
49,40,married_civ_spouse,husband,some_college,prof_specialty,0,no
36,40,married_civ_spouse,husband,some_college,exec_managerial,0,yes
23,40,never_married,unmarried,bachelors,exec_managerial,0,no
61,38,widowed,unmarried,7th-8th,other_service,0,no
27,60,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
23,30,never_married,not_in_family,hs_grad,handlers_cleaners,0,no
53,40,never_married,not_in_family,some_college,craft_repair,0,no
24,40,married_spouse_absent,own_child,bachelors,prof_specialty,0,no
53,50,married_civ_spouse,husband,bachelors,sales,0,yes
24,50,never_married,unmarried,some_college,sales,0,no
20,40,never_married,not_in_family,hs_grad,sales,0,no
30,40,married_civ_spouse,husband,7th-8th,transport_moving,0,no
34,40,married_civ_spouse,husband,hs_grad,transport_moving,0,no
19,30,never_married,own_child,hs_grad,handlers_cleaners,0,no
20,40,never_married,own_child,12th,adm_clerical,0,no
47,40,divorced,not_in_family,hs_grad,other_service,0,no
20,32,never_married,own_child,some_college,transport_moving,0,no
22,40,never_married,own_child,bachelors,prof_specialty,0,no
60,40,divorced,not_in_family,some_college,adm_clerical,0,no
32,40,never_married,unmarried,hs_grad,priv_house_serv,0,no
46,40,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
66,40,widowed,not_in_family,hs_grad,adm_clerical,0,no
37,30,married_civ_spouse,wife,bachelors,other_service,0,yes
34,44,divorced,own_child,some_college,exec_managerial,0,no
45,46,never_married,not_in_family,bachelors,prof_specialty,0,no
35,40,married_civ_spouse,husband,11th,farming_fishing,0,no
63,40,married_civ_spouse,husband,hs_grad,craft_repair,0,no
51,40,married_civ_spouse,husband,some_college,exec_managerial,0,yes
36,40,married_civ_spouse,husband,some_college,protective_serv,0,yes
25,40,never_married,own_child,hs_grad,adm_clerical,0,no
51,38,divorced,unmarried,hs_grad,other_service,0,no
25,40,never_married,own_child,some_college,machine_op_inspct,0,no
19,45,never_married,own_child,hs_grad,farming_fishing,0,no
47,45,married_civ_spouse,husband,some_college,exec_managerial,0,no
59,40,separated,unmarried,hs_grad,protective_serv,0,no
34,40,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
40,60,separated,unmarried,some_college,exec_managerial,0,no
42,45,divorced,not_in_family,hs_grad,machine_op_inspct,0,no
37,60,married_civ_spouse,husband,masters,exec_managerial,0,yes
51,38,married_civ_spouse,husband,assoc_acdm,sales,0,yes
25,36,never_married,own_child,hs_grad,adm_clerical,0,no
31,40,married_civ_spouse,wife,hs_grad,adm_clerical,0,yes
37,44,married_civ_spouse,husband,hs_grad,other_service,0,yes
42,45,married_civ_spouse,husband,assoc_acdm,sales,0,yes
29,40,never_married,not_in_family,bachelors,exec_managerial,0,no
35,50,divorced,not_in_family,some_college,sales,0,no
51,47,married_civ_spouse,husband,bachelors,sales,0,yes
22,36,never_married,own_child,some_college,transport_moving,0,no
56,46,divorced,not_in_family,hs_grad,adm_clerical,0,no
52,45,married_civ_spouse,husband,some_college,prof_specialty,0,yes
47,40,divorced,not_in_family,bachelors,exec_managerial,0,yes
52,40,married_civ_spouse,husband,assoc_voc,craft_repair,0,no
30,40,divorced,unmarried,hs_grad,craft_repair,0,no
35,40,married_civ_spouse,husband,some_college,transport_moving,0,no
17,40,never_married,own_child,12th,sales,0,no
26,35,married_spouse_absent,other_relative,some_college,craft_repair,0,no
58,40,married_civ_spouse,husband,hs_grad,farming_fishing,0,no
30,60,married_civ_spouse,husband,hs_grad,protective_serv,0,yes
46,40,separated,unmarried,some_college,adm_clerical,0,no
57,40,never_married,unmarried,hs_grad,sales,0,no
25,40,never_married,own_child,bachelors,exec_managerial,0,no
45,30,divorced,not_in_family,masters,prof_specialty,0,no
39,40,never_married,own_child,hs_grad,craft_repair,0,no
42,53,married_civ_spouse,wife,hs_grad,adm_clerical,0,no
20,40,never_married,own_child,hs_grad,machine_op_inspct,0,no
25,40,never_married,own_child,bachelors,tech_support,0,no
47,40,never_married,own_child,5th-6th,priv_house_serv,0,no
24,45,never_married,own_child,hs_grad,sales,0,no
44,38,married_civ_spouse,wife,hs_grad,other_service,0,yes
47,50,married_civ_spouse,husband,some_college,prof_specialty,0,no
28,40,separated,unmarried,11th,adm_clerical,0,no
41,60,divorced,unmarried,masters,prof_specialty,0,no
31,40,never_married,not_in_family,hs_grad,adm_clerical,0,no
44,40,never_married,not_in_family,hs_grad,sales,0,no
61,40,never_married,not_in_family,some_college,priv_house_serv,0,no
42,40,divorced,other_relative,some_college,adm_clerical,0,no
46,28,never_married,not_in_family,hs_grad,other_service,0,no
46,50,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
54,38,widowed,unmarried,masters,prof_specialty,0,no
49,40,widowed,unmarried,hs_grad,tech_support,0,no
56,40,widowed,unmarried,some_college,adm_clerical,0,no
52,40,divorced,own_child,masters,prof_specialty,0,no
34,40,married_civ_spouse,husband,hs_grad,transport_moving,0,no
25,40,married_civ_spouse,husband,hs_grad,craft_repair,0,no
18,40,never_married,own_child,11th,prof_specialty,0,no
58,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
31,40,divorced,not_in_family,bachelors,prof_specialty,0,no
29,55,married_civ_spouse,husband,some_college,craft_repair,0,no
28,40,never_married,not_in_family,11th,machine_op_inspct,0,no
30,48,never_married,not_in_family,some_college,adm_clerical,0,no
21,30,never_married,own_child,some_college,transport_moving,0,no
66,40,married_civ_spouse,husband,11th,transport_moving,0,no
26,40,married_civ_spouse,husband,some_college,craft_repair,0,no
33,50,married_civ_spouse,husband,bachelors,sales,0,yes
47,55,married_civ_spouse,husband,5th-6th,sales,0,yes
21,37,never_married,not_in_family,some_college,other_service,0,no
61,55,married_civ_spouse,husband,bachelors,exec_managerial,0,no
47,40,married_civ_spouse,husband,hs_grad,sales,0,no
45,40,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
32,50,divorced,unmarried,assoc_voc,sales,0,no
59,30,separated,not_in_family,10th,priv_house_serv,0,no
38,50,married_civ_spouse,husband,hs_grad,craft_repair,0,no
33,40,separated,own_child,hs_grad,protective_serv,0,no
41,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
51,40,married_civ_spouse,husband,9th,transport_moving,0,no
42,48,married_civ_spouse,husband,hs_grad,sales,0,no
27,40,married_civ_spouse,wife,bachelors,prof_specialty,0,yes
60,45,married_civ_spouse,husband,some_college,craft_repair,0,no
64,35,divorced,not_in_family,hs_grad,adm_clerical,0,no
37,40,married_civ_spouse,husband,assoc_acdm,machine_op_inspct,0,yes
54,45,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
36,50,married_civ_spouse,wife,assoc_acdm,exec_managerial,0,yes
34,40,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
46,40,divorced,other_relative,hs_grad,craft_repair,0,no
47,40,divorced,not_in_family,masters,prof_specialty,0,no
29,30,never_married,not_in_family,some_college,sales,0,no
22,40,never_married,not_in_family,some_college,adm_clerical,0,no
48,40,separated,own_child,12th,adm_clerical,0,no
30,40,married_civ_spouse,other_relative,9th,handlers_cleaners,0,no
32,40,married_civ_spouse,husband,bachelors,sales,0,no
39,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
49,40,married_civ_spouse,husband,some_college,craft_repair,0,yes
25,40,never_married,own_child,bachelors,adm_clerical,0,no
50,40,married_civ_spouse,wife,bachelors,adm_clerical,0,yes
44,40,married_civ_spouse,husband,hs_grad,transport_moving,0,no
28,60,married_civ_spouse,husband,assoc_acdm,adm_clerical,0,no
55,40,widowed,unmarried,bachelors,adm_clerical,0,no
49,50,never_married,own_child,bachelors,prof_specialty,0,no
47,40,married_civ_spouse,wife,hs_grad,machine_op_inspct,0,yes
45,40,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
35,40,never_married,not_in_family,hs_grad,other_service,0,no
34,60,married_civ_spouse,husband,bachelors,sales,0,no
49,40,widowed,not_in_family,hs_grad,protective_serv,0,no
39,35,divorced,not_in_family,some_college,tech_support,0,no
27,42,never_married,not_in_family,hs_grad,other_service,0,no
42,40,married_civ_spouse,husband,hs_grad,handlers_cleaners,0,no
60,30,married_civ_spouse,husband,5th-6th,transport_moving,0,yes
33,48,married_civ_spouse,husband,some_college,sales,0,yes
23,40,never_married,not_in_family,some_college,adm_clerical,0,no
45,50,married_civ_spouse,husband,masters,exec_managerial,0,yes
34,40,never_married,unmarried,hs_grad,machine_op_inspct,0,no
53,37,divorced,not_in_family,hs_grad,sales,0,no
22,30,never_married,not_in_family,10th,craft_repair,0,no
57,35,separated,not_in_family,hs_grad,other_service,0,no
23,40,never_married,own_child,7th-8th,craft_repair,0,no
31,40,never_married,unmarried,11th,transport_moving,0,no
30,40,separated,unmarried,hs_grad,adm_clerical,0,no
32,50,separated,not_in_family,bachelors,prof_specialty,0,yes
42,40,married_civ_spouse,wife,assoc_acdm,adm_clerical,0,yes
51,40,married_civ_spouse,husband,7th-8th,transport_moving,0,no
36,40,never_married,own_child,bachelors,exec_managerial,0,no
45,40,never_married,not_in_family,hs_grad,sales,0,no
35,50,married_civ_spouse,husband,assoc_voc,sales,0,yes
33,40,married_civ_spouse,husband,7th-8th,machine_op_inspct,0,no
43,40,divorced,unmarried,assoc_voc,prof_specialty,0,no
60,40,married_civ_spouse,wife,hs_grad,tech_support,0,yes
37,55,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
35,40,never_married,unmarried,some_college,tech_support,0,no
36,52,married_civ_spouse,husband,some_college,adm_clerical,0,no
54,40,married_civ_spouse,husband,7th-8th,craft_repair,0,no
51,40,married_civ_spouse,husband,assoc_voc,handlers_cleaners,0,yes
45,45,married_civ_spouse,husband,assoc_acdm,craft_repair,0,yes
63,40,divorced,unmarried,some_college,exec_managerial,0,no
51,40,married_civ_spouse,husband,some_college,craft_repair,0,yes
64,40,divorced,not_in_family,hs_grad,adm_clerical,0,no
20,40,never_married,own_child,some_college,handlers_cleaners,0,no
44,40,married_civ_spouse,husband,bachelors,adm_clerical,0,yes
39,48,divorced,unmarried,bachelors,exec_managerial,0,no
45,40,never_married,unmarried,some_college,adm_clerical,0,no
44,55,married_civ_spouse,husband,doctorate,adm_clerical,0,yes
22,40,never_married,not_in_family,some_college,exec_managerial,0,no
